group,id,course,module,grade
5,171,Clockwork Automata and Robotics,1,8.5
5,171,Clockwork Automata and Robotics,1,16.5
5,171,Cryptography and Codebreaking,1,9.5
5,171,Cryptography and Codebreaking,1,9.5
5,171,Cryptography and Codebreaking,1,8
5,171,Electrical Engineering and Telegraphy,1,13
5,171,Electrical Engineering and Telegraphy,1,9
5,171,Electrical Engineering and Telegraphy,1,15
5,171,Etiquette and Social Graces,1,11.5
5,171,Etiquette and Social Graces,1,10
5,171,Etiquette and Social Graces,1,13
5,171,Etiquette and Social Graces,1,10.5
5,171,Etiquette and Social Graces,1,13
5,171,Fashion Design and Textile Innovation,1,14.5
5,171,Fashion Design and Textile Innovation,1,14
5,171,Fashion Design and Textile Innovation,1,8.5
5,171,Fashion Design and Textile Innovation,1,12.5
5,171,Fashion Design and Textile Innovation,1,10.5
5,171,Fashion Design and Textile Innovation,1,16
5,171,Fashion Design and Textile Innovation,1,12
5,171,Fashion Design and Textile Innovation,1,12
5,171,Fashion Design and Textile Innovation,1,12.5
5,171,Fashion Design and Textile Innovation,1,4.5
5,171,Historical Archaeology and Antiquarian Studies,1,11.25
5,171,Historical Archaeology and Antiquarian Studies,1,11.5
5,171,Historical Archaeology and Antiquarian Studies,1,8.75
5,171,Steam Engine Mechanics and Engineering,2,6.5
5,171,Steam Engine Mechanics and Engineering,2,3.75
5,171,Steam Engine Mechanics and Engineering,2,10.25
5,171,Victorian Literature and Social Commentary,1,4.7
5,171,Victorian Literature and Social Commentary,1,5.7
5,171,Victorian Literature and Social Commentary,1,4.3
5,171,Victorian Literature and Social Commentary,1,6.3
5,171,Victorian Literature and Social Commentary,1,8.6
5,171,Victorian Literature and Social Commentary,1,3.5
5,171,Victorian Literature and Social Commentary,1,8.2
5,171,Victorian Literature and Social Commentary,1,5.4
5,244,Airship Piloting and Navigation,1,9
5,244,Airship Piloting and Navigation,1,3.5
5,244,Airship Piloting and Navigation,1,7
5,244,Airship Piloting and Navigation,1,9.5
5,244,Airship Piloting and Navigation,1,9.5
5,244,Alchemy and Chemical Engineering,2,13
5,244,Alchemy and Chemical Engineering,2,14.5
5,244,Alchemy and Chemical Engineering,2,13
5,244,Alchemy and Chemical Engineering,2,14
5,244,Alchemy and Chemical Engineering,2,15
5,244,Clockwork Automata and Robotics,1,13
5,244,Clockwork Automata and Robotics,1,10
5,244,Clockwork Automata and Robotics,1,15
5,244,Clockwork Automata and Robotics,1,16
5,244,Clockwork Automata and Robotics,1,13.5
5,244,Cryptography and Codebreaking,1,8.5
5,244,Cryptography and Codebreaking,1,8
5,244,Cryptography and Codebreaking,1,9
5,244,Electrical Engineering and Telegraphy,1,12
5,244,Electrical Engineering and Telegraphy,1,13
5,244,Electrical Engineering and Telegraphy,1,8
5,244,Etiquette and Social Graces,1,9
5,244,Etiquette and Social Graces,1,12.5
5,244,Etiquette and Social Graces,1,11
5,244,Etiquette and Social Graces,1,15
5,244,Etiquette and Social Graces,1,15
5,244,Fashion Design and Textile Innovation,1,13
5,244,Fashion Design and Textile Innovation,1,14
5,244,Fashion Design and Textile Innovation,1,9.5
5,244,Fashion Design and Textile Innovation,1,13
5,244,Fashion Design and Textile Innovation,1,11
5,244,Fashion Design and Textile Innovation,1,18
5,244,Fashion Design and Textile Innovation,1,14
5,244,Fashion Design and Textile Innovation,1,15.5
5,244,Fashion Design and Textile Innovation,1,11.5
5,244,Fashion Design and Textile Innovation,1,12.5
5,244,Historical Archaeology and Antiquarian Studies,1,11
5,244,Historical Archaeology and Antiquarian Studies,1,8.75
5,244,Historical Archaeology and Antiquarian Studies,1,9.25
5,244,Steam Engine Mechanics and Engineering,2,7.5
5,244,Steam Engine Mechanics and Engineering,2,8
5,244,Steam Engine Mechanics and Engineering,2,6.5
5,244,Victorian Literature and Social Commentary,1,8.5
5,244,Victorian Literature and Social Commentary,1,7.1
5,244,Victorian Literature and Social Commentary,1,6.7
5,244,Victorian Literature and Social Commentary,1,4.7
5,244,Victorian Literature and Social Commentary,1,3.7
5,244,Victorian Literature and Social Commentary,1,4.1
5,244,Victorian Literature and Social Commentary,1,6.2
5,244,Victorian Literature and Social Commentary,1,6.9
5,261,Airship Piloting and Navigation,1,12
5,261,Airship Piloting and Navigation,1,9.5
5,261,Airship Piloting and Navigation,1,11
5,261,Airship Piloting and Navigation,1,8
5,261,Airship Piloting and Navigation,1,12.5
5,261,Alchemy and Chemical Engineering,2,15
5,261,Alchemy and Chemical Engineering,2,12.5
5,261,Alchemy and Chemical Engineering,2,14
5,261,Alchemy and Chemical Engineering,2,14
5,261,Alchemy and Chemical Engineering,2,11.5
5,261,Clockwork Automata and Robotics,1,14.5
5,261,Clockwork Automata and Robotics,1,16.5
5,261,Clockwork Automata and Robotics,1,11.5
5,261,Clockwork Automata and Robotics,1,17
5,261,Clockwork Automata and Robotics,1,15.5
5,261,Cryptography and Codebreaking,1,10.5
5,261,Cryptography and Codebreaking,1,7.5
5,261,Cryptography and Codebreaking,1,6.5
5,261,Electrical Engineering and Telegraphy,1,15
5,261,Electrical Engineering and Telegraphy,1,7
5,261,Electrical Engineering and Telegraphy,1,9
5,261,Etiquette and Social Graces,1,12
5,261,Etiquette and Social Graces,1,13.5
5,261,Etiquette and Social Graces,1,12.5
5,261,Etiquette and Social Graces,1,15
5,261,Etiquette and Social Graces,1,11.5
5,261,Fashion Design and Textile Innovation,1,18
5,261,Fashion Design and Textile Innovation,1,11.5
5,261,Fashion Design and Textile Innovation,1,13
5,261,Fashion Design and Textile Innovation,1,16
5,261,Fashion Design and Textile Innovation,1,18
5,261,Fashion Design and Textile Innovation,1,6.5
5,261,Fashion Design and Textile Innovation,1,19
5,261,Fashion Design and Textile Innovation,1,7
5,261,Fashion Design and Textile Innovation,1,9.5
5,261,Fashion Design and Textile Innovation,1,11.5
5,261,Historical Archaeology and Antiquarian Studies,1,12.25
5,261,Historical Archaeology and Antiquarian Studies,1,12
5,261,Steam Engine Mechanics and Engineering,2,6.25
5,261,Steam Engine Mechanics and Engineering,2,4.25
5,261,Steam Engine Mechanics and Engineering,2,5
5,261,Victorian Literature and Social Commentary,1,6.4
5,261,Victorian Literature and Social Commentary,1,5.3
5,261,Victorian Literature and Social Commentary,1,1.8
5,261,Victorian Literature and Social Commentary,1,4.3
5,261,Victorian Literature and Social Commentary,1,6.6
5,261,Victorian Literature and Social Commentary,1,8.2
5,261,Victorian Literature and Social Commentary,1,8.3
5,261,Victorian Literature and Social Commentary,1,4.2
5,268,Airship Piloting and Navigation,1,7
5,268,Airship Piloting and Navigation,1,4
5,268,Airship Piloting and Navigation,1,11.5
5,268,Airship Piloting and Navigation,1,9
5,268,Airship Piloting and Navigation,1,13.5
5,268,Alchemy and Chemical Engineering,2,12.5
5,268,Alchemy and Chemical Engineering,2,13
5,268,Alchemy and Chemical Engineering,2,14
5,268,Alchemy and Chemical Engineering,2,12
5,268,Alchemy and Chemical Engineering,2,12.5
5,268,Clockwork Automata and Robotics,1,10.5
5,268,Clockwork Automata and Robotics,1,14.5
5,268,Clockwork Automata and Robotics,1,11
5,268,Clockwork Automata and Robotics,1,9.5
5,268,Cryptography and Codebreaking,1,10
5,268,Cryptography and Codebreaking,1,10
5,268,Cryptography and Codebreaking,1,8
5,268,Electrical Engineering and Telegraphy,1,12
5,268,Electrical Engineering and Telegraphy,1,15
5,268,Electrical Engineering and Telegraphy,1,11
5,268,Etiquette and Social Graces,1,13
5,268,Etiquette and Social Graces,1,13.5
5,268,Etiquette and Social Graces,1,9.5
5,268,Etiquette and Social Graces,1,12.5
5,268,Etiquette and Social Graces,1,13.5
5,268,Fashion Design and Textile Innovation,1,15.5
5,268,Fashion Design and Textile Innovation,1,14
5,268,Fashion Design and Textile Innovation,1,14.5
5,268,Fashion Design and Textile Innovation,1,16.5
5,268,Fashion Design and Textile Innovation,1,5.5
5,268,Fashion Design and Textile Innovation,1,11
5,268,Fashion Design and Textile Innovation,1,15
5,268,Fashion Design and Textile Innovation,1,12
5,268,Fashion Design and Textile Innovation,1,11.5
5,268,Fashion Design and Textile Innovation,1,14
5,268,Historical Archaeology and Antiquarian Studies,1,11.5
5,268,Historical Archaeology and Antiquarian Studies,1,10.25
5,268,Historical Archaeology and Antiquarian Studies,1,10.75
5,268,Steam Engine Mechanics and Engineering,2,8
5,268,Steam Engine Mechanics and Engineering,2,8
5,268,Steam Engine Mechanics and Engineering,2,6.25
5,268,Victorian Literature and Social Commentary,1,8.6
5,268,Victorian Literature and Social Commentary,1,5.7
5,268,Victorian Literature and Social Commentary,1,6.8
5,268,Victorian Literature and Social Commentary,1,4.7
5,268,Victorian Literature and Social Commentary,1,5.5
5,268,Victorian Literature and Social Commentary,1,7.2
5,268,Victorian Literature and Social Commentary,1,5.3
5,268,Victorian Literature and Social Commentary,1,3.8
5,269,Airship Piloting and Navigation,1,13
5,269,Airship Piloting and Navigation,1,9.5
5,269,Airship Piloting and Navigation,1,8.5
5,269,Airship Piloting and Navigation,1,10.5
5,269,Alchemy and Chemical Engineering,2,16.5
5,269,Alchemy and Chemical Engineering,2,13
5,269,Alchemy and Chemical Engineering,2,12.5
5,269,Alchemy and Chemical Engineering,2,13
5,269,Alchemy and Chemical Engineering,2,13.5
5,269,Clockwork Automata and Robotics,1,16.5
5,269,Clockwork Automata and Robotics,1,12.5
5,269,Clockwork Automata and Robotics,1,12.5
5,269,Clockwork Automata and Robotics,1,10
5,269,Clockwork Automata and Robotics,1,11.5
5,269,Cryptography and Codebreaking,1,8.5
5,269,Cryptography and Codebreaking,1,8
5,269,Cryptography and Codebreaking,1,10
5,269,Electrical Engineering and Telegraphy,1,9
5,269,Electrical Engineering and Telegraphy,1,10
5,269,Etiquette and Social Graces,1,13
5,269,Etiquette and Social Graces,1,13
5,269,Etiquette and Social Graces,1,13
5,269,Etiquette and Social Graces,1,9.5
5,269,Etiquette and Social Graces,1,14.5
5,269,Fashion Design and Textile Innovation,1,12.5
5,269,Fashion Design and Textile Innovation,1,15
5,269,Fashion Design and Textile Innovation,1,11
5,269,Fashion Design and Textile Innovation,1,13
5,269,Fashion Design and Textile Innovation,1,16
5,269,Fashion Design and Textile Innovation,1,14.5
5,269,Fashion Design and Textile Innovation,1,14.5
5,269,Fashion Design and Textile Innovation,1,8
5,269,Fashion Design and Textile Innovation,1,9.5
5,269,Fashion Design and Textile Innovation,1,12.5
5,269,Historical Archaeology and Antiquarian Studies,1,12.75
5,269,Historical Archaeology and Antiquarian Studies,1,10.75
5,269,Historical Archaeology and Antiquarian Studies,1,11.25
5,269,Steam Engine Mechanics and Engineering,2,2.75
5,269,Steam Engine Mechanics and Engineering,2,0.75
5,269,Steam Engine Mechanics and Engineering,2,6.5
5,269,Victorian Literature and Social Commentary,1,5.1
5,269,Victorian Literature and Social Commentary,1,8.1
5,269,Victorian Literature and Social Commentary,1,5.6
5,269,Victorian Literature and Social Commentary,1,4.7
5,269,Victorian Literature and Social Commentary,1,7.6
5,269,Victorian Literature and Social Commentary,1,5.8
5,269,Victorian Literature and Social Commentary,1,5.3
5,365,Airship Piloting and Navigation,1,12.5
5,365,Airship Piloting and Navigation,1,11.5
5,365,Airship Piloting and Navigation,1,11.5
5,365,Airship Piloting and Navigation,1,12
5,365,Alchemy and Chemical Engineering,2,14.5
5,365,Alchemy and Chemical Engineering,2,16
5,365,Alchemy and Chemical Engineering,2,14
5,365,Alchemy and Chemical Engineering,2,12
5,365,Alchemy and Chemical Engineering,2,15
5,365,Clockwork Automata and Robotics,1,16.5
5,365,Clockwork Automata and Robotics,1,9.5
5,365,Clockwork Automata and Robotics,1,9.5
5,365,Clockwork Automata and Robotics,1,16.5
5,365,Cryptography and Codebreaking,1,9
5,365,Cryptography and Codebreaking,1,8.5
5,365,Cryptography and Codebreaking,1,6.5
5,365,Electrical Engineering and Telegraphy,1,6
5,365,Electrical Engineering and Telegraphy,1,7
5,365,Electrical Engineering and Telegraphy,1,8
5,365,Etiquette and Social Graces,1,7
5,365,Etiquette and Social Graces,1,10.5
5,365,Etiquette and Social Graces,1,8.5
5,365,Etiquette and Social Graces,1,12
5,365,Etiquette and Social Graces,1,8.5
5,365,Fashion Design and Textile Innovation,1,9.5
5,365,Fashion Design and Textile Innovation,1,5
5,365,Fashion Design and Textile Innovation,1,9
5,365,Fashion Design and Textile Innovation,1,11.5
5,365,Fashion Design and Textile Innovation,1,10
5,365,Fashion Design and Textile Innovation,1,9
5,365,Fashion Design and Textile Innovation,1,11
5,365,Fashion Design and Textile Innovation,1,14
5,365,Fashion Design and Textile Innovation,1,11
5,365,Fashion Design and Textile Innovation,1,18
5,365,Historical Archaeology and Antiquarian Studies,1,11.25
5,365,Historical Archaeology and Antiquarian Studies,1,10
5,365,Historical Archaeology and Antiquarian Studies,1,10.25
5,365,Steam Engine Mechanics and Engineering,2,6.25
5,365,Steam Engine Mechanics and Engineering,2,6.25
5,365,Steam Engine Mechanics and Engineering,2,5
5,365,Victorian Literature and Social Commentary,1,7.3
5,365,Victorian Literature and Social Commentary,1,6.5
5,365,Victorian Literature and Social Commentary,1,5.9
5,365,Victorian Literature and Social Commentary,1,6.3
5,365,Victorian Literature and Social Commentary,1,6.7
5,365,Victorian Literature and Social Commentary,1,10.3
5,365,Victorian Literature and Social Commentary,1,5.9
5,365,Victorian Literature and Social Commentary,1,4.9
5,374,Airship Piloting and Navigation,1,10
5,374,Airship Piloting and Navigation,1,5.5
5,374,Airship Piloting and Navigation,1,6.5
5,374,Airship Piloting and Navigation,1,11.5
5,374,Airship Piloting and Navigation,1,8.5
5,374,Alchemy and Chemical Engineering,2,13
5,374,Alchemy and Chemical Engineering,2,13
5,374,Alchemy and Chemical Engineering,2,13.5
5,374,Alchemy and Chemical Engineering,2,15
5,374,Clockwork Automata and Robotics,1,15.5
5,374,Clockwork Automata and Robotics,1,10.5
5,374,Clockwork Automata and Robotics,1,10
5,374,Clockwork Automata and Robotics,1,10
5,374,Clockwork Automata and Robotics,1,8
5,374,Cryptography and Codebreaking,1,9
5,374,Cryptography and Codebreaking,1,9.5
5,374,Cryptography and Codebreaking,1,9.5
5,374,Electrical Engineering and Telegraphy,1,8
5,374,Electrical Engineering and Telegraphy,1,12
5,374,Electrical Engineering and Telegraphy,1,7
5,374,Etiquette and Social Graces,1,7.5
5,374,Etiquette and Social Graces,1,12.5
5,374,Etiquette and Social Graces,1,10.5
5,374,Etiquette and Social Graces,1,14
5,374,Etiquette and Social Graces,1,13.5
5,374,Fashion Design and Textile Innovation,1,10.5
5,374,Fashion Design and Textile Innovation,1,7.5
5,374,Fashion Design and Textile Innovation,1,12
5,374,Fashion Design and Textile Innovation,1,12
5,374,Fashion Design and Textile Innovation,1,15
5,374,Fashion Design and Textile Innovation,1,9
5,374,Fashion Design and Textile Innovation,1,12.5
5,374,Fashion Design and Textile Innovation,1,11
5,374,Fashion Design and Textile Innovation,1,11
5,374,Fashion Design and Textile Innovation,1,5.5
5,374,Historical Archaeology and Antiquarian Studies,1,13.25
5,374,Historical Archaeology and Antiquarian Studies,1,10.25
5,374,Historical Archaeology and Antiquarian Studies,1,13.75
5,374,Steam Engine Mechanics and Engineering,2,9.5
5,374,Steam Engine Mechanics and Engineering,2,3
5,374,Victorian Literature and Social Commentary,1,6.1
5,374,Victorian Literature and Social Commentary,1,5.4
5,374,Victorian Literature and Social Commentary,1,9.2
5,374,Victorian Literature and Social Commentary,1,7.3
5,374,Victorian Literature and Social Commentary,1,9.9
5,374,Victorian Literature and Social Commentary,1,6
5,374,Victorian Literature and Social Commentary,1,5.8
5,374,Victorian Literature and Social Commentary,1,7.4
5,376,Airship Piloting and Navigation,1,5
5,376,Airship Piloting and Navigation,1,0.5
5,376,Airship Piloting and Navigation,1,10
5,376,Airship Piloting and Navigation,1,11.5
5,376,Airship Piloting and Navigation,1,9
5,376,Alchemy and Chemical Engineering,2,16.5
5,376,Alchemy and Chemical Engineering,2,12.5
5,376,Alchemy and Chemical Engineering,2,13.5
5,376,Alchemy and Chemical Engineering,2,13
5,376,Alchemy and Chemical Engineering,2,15.5
5,376,Clockwork Automata and Robotics,1,13.5
5,376,Clockwork Automata and Robotics,1,16.5
5,376,Clockwork Automata and Robotics,1,10.5
5,376,Clockwork Automata and Robotics,1,13
5,376,Clockwork Automata and Robotics,1,10.5
5,376,Cryptography and Codebreaking,1,9.5
5,376,Cryptography and Codebreaking,1,9
5,376,Cryptography and Codebreaking,1,10.5
5,376,Electrical Engineering and Telegraphy,1,5
5,376,Electrical Engineering and Telegraphy,1,3
5,376,Electrical Engineering and Telegraphy,1,13
5,376,Etiquette and Social Graces,1,8.5
5,376,Etiquette and Social Graces,1,11.5
5,376,Etiquette and Social Graces,1,12
5,376,Etiquette and Social Graces,1,14
5,376,Etiquette and Social Graces,1,9
5,376,Fashion Design and Textile Innovation,1,8.5
